"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"75",2020-05-08,69,42.8,20.5,55,21,13.8,72.7,-65,-28,-20,-65,-48,24,2020-05-08,0.849231279713714,0.845799748672248,0.779340893001611,0.908998702386264,39.2625163456433,64.9085714350424,38.4300733515758,69,1539
"76",2020-05-09,46,43.7,19.7,42,20,13.3,68.8,-67,-35,-15,-57,-43,17,2020-05-09,0.858012000085106,0.8552684318538,0.785667260081137,0.923801328269625,37.9519189620048,62.4966259593586,75.3905454277567,46,523
"77",2020-05-10,44,47,20.2,46,19,3.7,61.7,-76,-56,-39,-64,-29,14,2020-05-10,0.868102303338386,0.866064968303036,0.797320368306535,0.938020942584863,36.7519222839489,60.1505514043392,53.5723576884738,44,704
"78",2020-05-11,70,82.5,15.5,21,8,11,48,-68,-42,-66,-72,-47,23,2020-05-11,0.875988446923257,0.873614805541481,0.812750909814532,0.948123890168015,35.6607477194963,57.8773648717765,59.1726238768153,70,1014
"79",2020-05-12,128,69,16.1,34,11,13.8,38.6,-61,-28,-21,-64,-46,22,2020-05-12,0.885017998965253,0.883105878311943,0.816764294684554,0.955034666427832,34.6733892458913,55.6829564166371,70.5570344347231,128,1555
"80",2020-05-13,94,77.8,15,30,14,17.4,22,-67,-34,-57,-69,-46,23,2020-05-13,0.892987630023866,0.89202533320835,0.829772681865416,0.971334081387704,33.7786983357729,53.5722488986573,58.8122817251567,94,1370
"81",2020-05-14,106,67.1,19.9,55,23,11,41.1,-61,-27,-18,-63,-45,21,2020-05-14,0.90459085702767,0.902157444635871,0.835203744603869,0.975210603204199,32.9674216242092,51.5501057762143,60.5321243435387,106,1501
"82",2020-05-15,60,80,17.2,42,14,13.3,36.6,-64,-29,-41,-66,-46,24,2020-05-15,0.911793700444211,0.912230046028445,0.84061231258082,0.98094060716929,32.2337630064728,49.620666094423,37.7879966061241,60,1361
"83",2020-05-16,83,70.3,17.3,38,14,8.7,35.4,-65,-34,-30,-58,-37,17,2020-05-16,0.919190031722777,0.917557340836248,0.844337592486872,0.984319070317704,31.5812113381216,47.7876120133436,41.8494653001725,83,1700
"84",2020-05-17,56,68.4,18.8,34,11,8.7,39.4,-70,-51,-17,-58,-22,13,2020-05-17,0.9257246357492,0.924070135865506,0.853513539813235,0.993560776566741,31.0020382116864,46.053940835053,40.3707590318525,56,1189
"85",2020-05-18,11,65,21.6,55,22,11.9,42.7,-42,-24,9,-56,-40,17,2020-05-18,0.930483733403089,0.929267329013523,0.848183114152539,0.995360809914029,30.4809145887332,44.421642431512,29.6128610338298,11,192
"86",2020-05-19,41,74.1,19.1,38,16,19.7,31.7,-46,-23,-23,-59,-41,19,2020-05-19,0.936153992895338,0.932740787374804,0.865370965707333,1.0146167038,30.0103779752526,42.8913043557299,38.1994202648248,41,920
"87",2020-05-20,50,61.9,19.8,50,20,18.3,48.4,-41,-19,25,-53,-39,17,2020-05-20,0.941410183818382,0.940301943455839,0.864689340973962,1.01435790974006,29.5811768033989,41.4621153070444,39.720005700444,50,1079
"88",2020-05-21,77,41.6,21.7,53,17,21.5,49.2,-40,-18,19,-54,-41,17,2020-05-21,0.94498818387366,0.945791803739038,0.860901331804557,1.00977850074349,29.1883309261043,40.1320767638983,33.3339114506059,77,1980
"89",2020-05-22,19,44.9,21.9,55,22,17.9,42.7,-41,-17,17,-54,-39,18,2020-05-22,0.950072398455024,0.949886162146296,0.870998072525939,1.01658136628284,28.8309583933501,38.898974788885,23.0679840471615,19,706
"90",2020-05-23,72,53.5,21.1,61,27,13.3,58.4,-43,-23,15,-43,-26,11,2020-05-23,0.951156317628101,0.950293598848692,0.870400221105734,1.01833894694526,28.5032823827617,37.7601413117366,35.2860812219107,72,1749
"91",2020-05-24,59,53.2,20.7,17,7,8.7,43.9,-43,-34,34,-40,-9,7,2020-05-24,0.950877162035974,0.95118658237379,0.88262503119337,1.02879771255681,28.2032171294574,36.7117397981628,33.2712537223153,59,1520
"92",2020-05-25,3,44.2,21.1,38,12,12.4,49.2,-37,-22,24,-54,-39,15,2020-05-25,0.950542983189384,0.950741540357408,0.885350201464184,1.03620331823454,27.9219659030523,35.7489506785795,8.07623482740811,3,66
"93",2020-05-26,10,50.1,19.9,30,11,7.8,46.8,-36,-18,35,-52,-37,15,2020-05-26,0.948767825516783,0.94943480795131,0.875032993467485,1.0209105883375,27.6455950030018,34.866222396751,25.2848885845304,10,339
"94",2020-05-27,33,41.7,20.6,25,11,12.8,47.6,-36,-16,33,-51,-37,15,2020-05-27,0.946525630106617,0.948159104245525,0.879637901490177,1.02552180557951,27.3684654486893,34.0576952484736,42.0300220795159,33,673
"95",2020-05-28,90,44,20.8,38,17,20.2,58.4,-36,-16,25,-52,-37,15,2020-05-28,0.942732264218492,0.943484915281575,0.874285267657795,1.01507903721041,27.087765677567,33.3176611997258,36.048689285702,90,2140
"96",2020-05-29,71,53.4,17.3,25,9,13.8,42.3,-36,-14,22,-51,-37,16,2020-05-29,0.93743787314118,0.937079409303481,0.871249642013093,1.01269274593189,26.799701760078,32.6404599573889,36.5734364988619,71,1664
"97",2020-05-30,41,60,19.6,46,14,11,43.9,-35,-18,39,-35,-21,8,2020-05-30,0.932256237685374,0.931345981493936,0.858668328050332,1.00123820357525,26.4986276282318,32.0206316980727,25.0845586321476,41,1401
"98",2020-05-31,44,59.4,19.4,30,10,9.2,42.3,-37,-28,38,-37,-1,6,2020-05-31,0.927725491490917,0.922682367043796,0.855817403663465,1.00235000975115,26.1768253398319,31.4527273936871,23.9459935318639,44,1575
"99",2020-06-01,6,50,22.6,42,13,12.4,48,-16,1,109,-44,-53,14,2020-06-01,0.921963241705322,0.918101717640313,0.844260212832807,0.988611804582609,25.8308710583139,30.9306867622278,16.1524696548162,6,233
"100",2020-06-02,36,54,22,34,10,8.7,59.1,-35,-36,184,-54,-77,22,2020-06-02,0.916271294088043,0.915369645506957,0.840870020342045,0.981706947431537,25.4638564694419,30.4481207324595,44.2087077773079,36,698
"101",2020-06-03,51,60,20.5,30,9,16.5,56.5,-37,-15,1,-49,-35,14,2020-06-03,0.910292437378201,0.909112860510501,0.836252347032028,0.97872009512199,25.0752303552969,29.99878366175,27.897283901592,51,1567
"102",2020-06-04,20,88,17,17,6,12.8,26.9,-42,-21,-57,-58,-38,17,2020-06-04,0.903325497916086,0.900121855636026,0.824086329440131,0.968447643790295,24.6633556697857,29.5766532813927,38.3515759738515,20,447
"103",2020-06-05,89,67.6,19.5,30,11,15.6,54.5,-28,-12,38,-46,-35,12,2020-06-05,0.895572710846359,0.894757995962843,0.808645516316696,0.955292679993029,24.2283658672287,29.1758656247018,23.9594966546441,89,3184
"104",2020-06-06,18,72,19.7,38,12,11,48,-30,-19,40,-35,-19,6,2020-06-06,0.890254195333881,0.887798539863496,0.818812883934654,0.963783762499407,23.7687887326918,28.7904792830236,22.0411985918292,18,700
"105",2020-06-07,19,77.2,19,25,10,6.9,31.7,-46,-33,-62,-58,-8,9,2020-06-07,0.883825193055249,0.883757849523685,0.811453086621528,0.954581179848114,23.2827471848334,28.414640480243,20.3067290988729,19,802
"106",2020-06-08,63,84.2,17.8,17,6,16.5,32.9,-32,-22,-23,-53,-35,13,2020-06-08,0.879309251405213,0.878068552446965,0.80556041252026,0.948080953261671,22.7752696820405,28.0432050369882,42.2873426389833,63,1277
"107",2020-06-09,24,68,18,30,13,16.5,42.3,-27,-16,14,-48,-34,12,2020-06-09,0.874730086935778,0.874249613332841,0.808078912281194,0.950024771997508,22.2510934884947,27.6717443251617,25.3347110250911,24,812
"108",2020-06-10,12,78.6,16.2,34,13,14.7,37.4,-29,-15,-6,-49,-33,13,2020-06-10,0.872326673259801,0.872804270138877,0.807863928432844,0.944850330849029,21.7148772374155,27.2963958799526,14.6941323945528,12,700
"109",2020-06-11,81,82,15.5,25,9,12.4,43.1,-25,-13,-3,-49,-34,13,2020-06-11,0.868404174838302,0.867557524624551,0.798876801643405,0.936175753924838,21.1716495371823,26.9138495160946,27.6722899817705,81,2509
"110",2020-06-12,30,60,20,34,11,14.2,48.8,-24,-13,42,-44,-34,11,2020-06-12,0.866838325351516,0.863915984334582,0.803508628771458,0.943459027714509,20.6272766187577,26.5212274448757,25.2352617178287,30,1019
"111",2020-06-13,21,64,21,38,12,9.6,55.2,-29,-20,38,-35,-16,5,2020-06-13,0.864729136231105,0.862587675586643,0.792588379673616,0.936912347259265,20.0837445097913,26.1159482363905,31.6906904636042,21,568
"112",2020-06-14,32,78.5,19.2,30,9,7.4,45.9,-27,-24,34,-34,5,2,2020-06-14,0.864314055292916,0.863169221869898,0.789674755288171,0.930902277470945,19.5438818792719,25.6960977722942,35.3923188858046,32,775
"113",2020-06-15,56,77,19,30,6,16,43.9,-25,-19,27,-46,-32,10,2020-06-15,0.862506422180249,0.860118711566766,0.78508076672482,0.92685640074117,19.0111280971645,25.2605610446061,51.6693568233289,56,929
"114",2020-06-16,11,72.4,20.5,30,10,18.8,43.1,-21,-13,39,-44,-31,11,2020-06-16,0.859893309582976,0.858558245160462,0.784402184845557,0.928835094798593,18.4882998202092,24.8090579918563,26.4852105426163,11,356
"115",2020-06-17,16,72.7,19,34,10,22.9,48,-24,-13,13,-46,-32,11,2020-06-17,0.85975502049722,0.858333015548492,0.789184451741962,0.928976315873454,17.9752684024214,24.3421180788823,27.5392039523078,16,498
"116",2020-06-18,41,61.7,20.8,42,14,12.8,44.7,-22,-15,33,-44,-32,10,2020-06-18,0.858308870260142,0.85674778883222,0.78343379687003,0.921791021119578,17.469021050934,23.8610363763055,26.3839839666958,41,1332
"117",2020-06-19,21,70.8,18,25,10,17.9,45.5,-22,-14,36,-43,-33,9,2020-06-19,0.857382640125235,0.85743659753042,0.795098047664127,0.936858595730696,16.9718936169337,23.367556008363,21.6090182272836,21,833
"118",2020-06-20,27,50.9,21.4,17,5,14.2,45.9,-23,-18,80,-27,-13,1,2020-06-20,0.855689035367282,0.854936029133526,0.784636393737189,0.930358371433489,16.4855692189101,22.8637715145863,25.4601303866014,27,909
"119",2020-06-21,37,53,23,30,7,11,58.4,-27,-26,58,-28,6,-2,2020-06-21,0.855156789554375,0.851780804019673,0.788214241713164,0.938119000352245,16.0092182613741,22.3520443222591,22.783646373259,37,1392
"120",2020-06-22,20,47.5,25,30,9,18.3,51.3,-22,-17,51,-43,-33,8,2020-06-22,0.852490175006277,0.850177697022947,0.779458998849176,0.935650805742078,15.5416366319963,21.8349050231499,23.4196099184585,20,732
"121",2020-06-23,6,41.6,27.1,17,8,21.5,68.8,-18,-12,72,-41,-32,8,2020-06-23,0.852132826891328,0.848272612849384,0.775021535238117,0.932583113419407,15.0837205617865,21.3148070675883,12.245110328794,6,420
"122",2020-06-24,14,49.5,26,38,14,8.7,63,-20,-12,55,-41,-30,8,2020-06-24,0.851032012183391,0.845718250284155,0.7711815980816,0.930429017738474,14.6345286958387,20.7937915690884,12.0726439861349,14,994
"123",2020-06-25,24,57,24,46,16,13.8,64.3,-20,-12,38,-42,-31,8,2020-06-25,0.849738467605506,0.846906606391335,0.772287448926487,0.931386289311507,14.1948188635017,20.2736331139337,23.3770288095159,24,880
"124",2020-06-26,27,60,24.9,50,11,9.6,63,-21,-13,47,-41,-32,7,2020-06-26,0.847456052492564,0.846617999889872,0.749832432153349,0.917161010477796,13.7664631802926,19.7559712151484,16.332574821045,27,1417
"125",2020-06-27,14,51,27,59,16,4.2,78,-25,-19,62,-28,-16,0,2020-06-27,0.846223073208018,0.844648285628582,0.763081293322817,0.930237916221505,13.3486439503026,19.2422523096259,11.7418866166518,14,1022
"126",2020-06-28,27,54,27,55,13,3.2,61,-29,-26,39,-31,10,-3,2020-06-28,0.846406342696189,0.843646144488228,0.765657728373675,0.936258236686293,12.938946607064,18.7336053561723,17.0421638596618,27,1358
"127",2020-06-29,9,53.9,26.8,46,15,51.4,NA,-20,-15,46,-43,-31,7,2020-06-29,0.845553978069134,0.845083658884584,0.763312427384857,0.933444189915093,12.5371766577111,18.2309508631807,15.4597585313432,9,499
"128",2020-06-30,6,55,26.8,42,15,26.6,NA,-16,-12,62,-41,-30,7,2020-06-30,0.843630506510287,0.842326143105154,0.75968095472804,0.934798510589029,12.1462692038286,17.7349592267732,13.1533154426943,6,391
"129",2020-07-01,18,64.8,26.2,61,25,14.2,65.6,-18,-10,31,-41,-29,7,2020-07-01,0.84342155243695,0.839955938662551,0.765708108373073,0.947111041201237,11.7674101204197,17.2462060556572,17.4732038666823,18,883
"130",2020-07-02,9,65,25.2,50,11,18.3,61.7,-18,-13,34,-42,-30,7,2020-07-02,0.843287597262391,0.841058410355665,0.742867340910411,0.934187902641922,11.3984227586086,16.7652643591641,14.5007885472561,9,532
"131",2020-07-03,15,61.2,24,25,2,13.8,48.4,-25,-17,4,-44,-32,9,2020-07-03,0.842923012119237,0.842060601318382,0.731605933378495,0.931935592419107,11.0390349169664,16.2926144422544,16.8070141767761,15,765
"132",2020-07-04,13,58.9,24.1,34,13,8.7,51.9,-23,-18,65,-27,-15,-1,2020-07-04,0.843632654482015,0.839822359983115,0.734682929543599,0.939169490023034,10.6909375783913,15.8285113946138,13.7909039594091,13,808
"133",2020-07-05,6,56.9,26.8,46,4,8.7,68.2,-28,-24,41,-29,5,-4,2020-07-05,0.844405782783965,0.840741357261614,0.726512771051786,0.940753980274599,10.3548129054585,15.373055396061,16.1524696548162,6,305
"134",2020-07-06,10,57.2,27.3,57,26,18.3,80.6,-21,-16,42,-42,-32,6,2020-07-06,0.845911477422913,0.840119933098439,0.719546805024906,0.951555507999155,10.0314764103033,14.9264179890427,24.0774641296512,10,356
"135",2020-07-07,17,47.1,25,17,2,7.4,45.5,-15,-11,66,-39,-30,6,2020-07-07,0.846034116970712,0.843376534479706,0.724501003851343,0.961227665433846,9.72182657063689,14.4888883208627,21.1490294503119,17,689
"136",2020-07-08,9,44.1,24.9,25,6,14.2,64.3,-17,-13,58,-40,-29,6,2020-07-08,0.846647318666435,0.841290427546747,0.714494642230266,0.962024544814894,9.42686513914623,14.0606893009905,9.66719236483738,9,798
"137",2020-07-09,14,48.1,26.6,57,15,14.7,90.3,-18,-14,49,-41,-29,6,2020-07-09,0.84764596912744,0.843741531362563,0.715371453093018,0.966664830805791,9.14552075595345,13.6419371475882,13.1149815543368,14,915
"138",2020-07-10,17,51.6,28,53,12,14.2,87.7,-20,-15,46,-40,-31,5,2020-07-10,0.847596659755004,0.843963883661293,0.694017136939487,0.956485307451216,8.87638273517602,13.2327896462338,16.2994197888869,17,894
"139",2020-07-11,16,65.2,24.4,55,20,10.6,72.1,-25,-20,34,-31,-15,1,2020-07-11,0.848218133592599,0.843094074482768,0.698573234748111,0.967025221846027,8.61974799366162,12.8334878565095,13.0118819433105,16,1054
"140",2020-07-12,6,48.5,23.2,17,7,6,42.7,-26,-24,43,-27,9,-4,2020-07-12,0.848634473746867,0.843334649041833,0.697348141492477,0.979337959064725,8.3750452557351,12.4443608591378,10.410822546748,6,494
"141",2020-07-13,13,41.7,23,NA,NA,NA,NA,-19,-15,43,-41,-31,5,2020-07-13,0.849827652544421,0.845110474817291,0.679904265807109,0.972685936633447,8.14169240393856,12.0657980165821,19.4129797895515,13,574
"142",2020-07-14,7,64,20,NA,NA,NA,NA,-15,-12,64,-39,-30,6,2020-07-14,0.851000780749258,0.848013047923771,0.700394247316401,1.0013360724729,7.91977548781644,11.6982632473464,7.06726037822034,7,849
"143",2020-07-15,8,NA,NA,NA,NA,NA,NA,-17,-13,36,-41,-28,6,2020-07-15,0.85220414320441,0.844137951924832,0.704072882285052,1.02064288556364,7.70937576947969,11.3421950237277,8.46575528904278,8,810
"144",2020-07-16,5,NA,NA,NA,NA,NA,NA,-15,-14,51,-40,-29,5,2020-07-16,0.852245039664969,0.845404409607581,0.686801555601047,1.00168275324679,7.51065013822716,10.99788641886,10.5301931574396,5,407
"145",2020-07-17,13,NA,NA,NA,NA,NA,NA,-19,-15,44,-40,-30,5,2020-07-17,0.852702972436059,0.839978499984836,0.660028560960263,0.987074186224697,7.32317425457481,10.6655172998425,8.09814709244372,13,1376
"146",2020-07-18,9,NA,NA,NA,NA,NA,NA,-23,-21,69,-26,-13,-2,2020-07-18,0.85308347687927,0.845135575761493,0.691366493624333,1.02534292052541,7.14591827218227,10.3451833008262,14.3657718941159,9,537
"147",2020-07-19,6,NA,NA,NA,NA,NA,NA,-26,-24,44,-27,10,-5,2020-07-19,0.85287376224857,0.841792723242313,0.686263141708707,1.0248603529327,6.97825974671552,10.0369028822038,6.85726178412465,6,750
"148",2020-07-20,5,NA,NA,NA,NA,NA,NA,-19,-16,51,-41,-31,4,2020-07-20,0.854444038066448,0.840711142168542,0.671562993427202,1.02333607037019,6.82008372110341,9.74064605094715,13.4603913790135,5,243
"149",2020-07-21,7,NA,NA,NA,NA,NA,NA,-16,-14,70,-40,-30,5,2020-07-21,0.854308455975641,0.842764436648535,0.666059258203803,1.01590374441244,6.67078036599898,9.45634804667907,7.66296814956458,7,783
"150",2020-07-22,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-22,0.855624322777504,0.839288012933511,0.642424838801017,0.992746403475421,6.53100902448381,9.18394400615596,8.77336461633144,10,977
